Year,GeoCode,Value
2021,,5.44
2020,,5.93
2019,,6.43
2018,,10.55
2017,,11.45
2016,,12.3
2015,,12.23
2014,,12.67
2013,,16.26
2012,,20.48
2011,,17.78
2010,,17.99
2009,,19.11
2021,1,21.53
2020,1,23.35
2019,1,25.82
2018,1,73.82
2017,1,76.23
2016,1,80.61
2015,1,76.19
2014,1,83.22
2013,1,100.17
2012,1,120.59
2011,1,116.09
2010,1,122.36
2009,1,144.12
2021,2,11.7
2020,2,12.29
2019,2,13.19
2018,2,19.15
2017,2,20.05
2016,2,23.15
2015,2,21.91
2014,2,22.66
2013,2,31.46
2012,2,34.94
2011,2,30.04
2010,2,30.48
2009,2,32.61
2021,3,6.86
2020,3,7.8
2019,3,8.57
2018,3,13.08
2017,3,14.6
2016,3,15.84
2015,3,15.39
2014,3,16.1
2013,3,21.1
2012,3,26.79
2011,3,22.98
2010,3,22.88
2009,3,23.34
2021,4,7.1
2020,4,7.74
2019,4,8.15
2018,4,10.39
2017,4,12.4
2016,4,13.41
2015,4,13.56
2014,4,15.23
2013,4,18.76
2012,4,24.87
2011,4,21.06
2010,4,21.65
2009,4,22.7
2021,5,3.16
2020,5,3.88
2019,5,4.89
2018,5,7.05
2017,5,8.11
2016,5,8.12
2015,5,7.91
2014,5,8.88
2013,5,10.94
2012,5,12.98
2011,5,10.53
2010,5,10.08
2009,5,9.99
2021,6,10.04
2020,6,10.82
2019,6,12.02
2018,6,19.63
2017,6,20.24
2016,6,21.94
2015,6,22.77
2014,6,22.29
2013,6,32.9
2012,6,56.88
2011,6,49.69
2010,6,49.13
2009,6,51.03
2021,7,3.74
2020,7,3.74
2019,7,4.28
2018,7,6.4
2017,7,6.7
2016,7,7.43
2015,7,7.7
2014,7,6.48
2013,7,8.11
2012,7,10.84
2011,7,8.18
2010,7,8.03
2009,7,9.05
2021,8,3.58
2020,8,3.78
2019,8,4.01
2018,8,5.81
2017,8,7.29
2016,8,7.92
2015,8,8.79
2014,8,9.21
2013,8,11.42
2012,8,13.44
2011,8,11.18
2010,8,11.04
2009,8,10.58
2021,9,4.15
2020,9,4.79
2019,9,5.27
2018,9,7.69
2017,9,7.99
2016,9,8.01
2015,9,7.83
2014,9,7.14
2013,9,9.31
2012,9,10.98
2011,9,9.42
2010,9,9.25
2009,9,9.18
2021,10,3.92
2020,10,4.08
2019,10,4.59
2018,10,6.17
2017,10,6.85
2016,10,7.51
2015,10,7.58
2014,10,8.25
2013,10,10.32
2012,10,13.44
2011,10,11.63
2010,10,11.58
2009,10,12.23
2021,11,5.4
2020,11,5.84
2019,11,6.07
2018,11,7.01
2017,11,8.32
2016,11,8
2015,11,8.41
2014,11,9.2
2013,11,12.13
2012,11,14.75
2011,11,12.28
2010,11,12.32
2009,11,13
2021,12,2.85
2020,12,3.23
2019,12,3.45
2018,12,5.07
2017,12,6.23
2016,12,7
2015,12,7.27
2014,12,7.5
2013,12,10.97
2012,12,13.53
2011,12,11.99
2010,12,12.59
2009,12,12.76
2021,13,4.95
2020,13,6.15
2019,13,6.17
2018,13,10.36
2017,13,10.71
2016,13,11.9
2015,13,12.51
2014,13,12.79
2013,13,14.14
2012,13,18.38
2011,13,15.05
2010,13,14.73
2009,13,14.21
2021,14,4.76
2020,14,5.15
2019,14,5.15
2018,14,7.42
2017,14,7.46
2016,14,9.4
2015,14,9.87
2014,14,9.87
2013,14,10.23
2012,14,11.7
2011,14,9.26
2010,14,9.15
2009,14,9.82
2021,15,3.08
2020,15,3.52
2019,15,3.8
2018,15,5.38
2017,15,6.16
2016,15,6.39
2015,15,6.46
2014,15,5.78
2013,15,8.91
2012,15,11.35
2011,15,10.64
2010,15,10.89
2009,15,11.63
2021,16,3.74
2020,16,3.76
2019,16,3.83
2018,16,4.89
2017,16,5.5
2016,16,6.58
2015,16,6.13
2014,16,6.43
2013,16,8
2012,16,10.65
2011,16,8.82
2010,16,9.06
2009,16,8.5
2021,17,0
2020,17,0
2019,17,0
2018,17,1.82
2017,17,0
2016,17,1.83
2015,17,1.85
2014,17,1.85
2013,17,3.69
2012,17,1.84
2011,17,1.82
2010,17,3.62
2009,17,3.6
2021,18,4.05
2020,18,4.06
2019,18,4.12
2018,18,5.05
2017,18,5.96
2016,18,4.29
2015,18,3.44
2014,18,2.56
2013,18,4.23
2012,18,5.06
2011,18,3.36
2010,18,3.33
2009,18,3.32
2021,19,3.85
2020,19,3.9
2019,19,3.98
2018,19,6.3
2017,19,6.35
2016,19,4.63
2015,19,5.24
2014,19,4.65
2013,19,5.71
2012,19,5.7
2011,19,4.59
2010,19,4.58
2009,19,4.53
