Year,GeoCode,Value
2020,,143.77
2019,,149.71
2018,,147.6
2017,,146.87
2016,,147.2
2015,,144.92
2014,,148.37
2013,,145.37
2012,,147.61
2011,,152.3
2010,,152.14
2009,,157.27
2020,1,211.69
2019,1,257.83
2018,1,251.33
2017,1,254.5
2016,1,262.84
2015,1,250.88
2014,1,258.81
2013,1,254.41
2012,1,264.85
2011,1,279.03
2010,1,274.94
2009,1,294.7
2020,2,147.8
2019,2,159.89
2018,2,158.22
2017,2,158
2016,2,158.7
2015,2,155.22
2014,2,158.46
2013,2,153.97
2012,2,159.96
2011,2,163.52
2010,2,158.85
2009,2,168.9
2020,3,154.17
2019,3,162.15
2018,3,159.19
2017,3,160.7
2016,3,158.3
2015,3,156.1
2014,3,159.34
2013,3,154.43
2012,3,154.13
2011,3,159.27
2010,3,156.65
2009,3,166.33
2020,4,171.69
2019,4,188.69
2018,4,196.56
2017,4,196.5
2016,4,199.19
2015,4,209.28
2014,4,215.61
2013,4,213.22
2012,4,208.2
2011,4,220.15
2010,4,259.75
2009,4,254.81
2020,5,124.4
2019,5,126.42
2018,5,123.12
2017,5,123.9
2016,5,141.56
2015,5,140.13
2014,5,142.99
2013,5,135.45
2012,5,139.48
2011,5,144.26
2010,5,140.36
2009,5,147.52
2020,6,159.28
2019,6,172.84
2018,6,169.68
2017,6,172.8
2016,6,205.54
2015,6,205.11
2014,6,208.32
2013,6,201.15
2012,6,210.41
2011,6,222.64
2010,6,209.17
2009,6,219.15
2020,7,118.09
2019,7,118.05
2018,7,118.88
2017,7,116.6
2016,7,113.78
2015,7,114.21
2014,7,116.65
2013,7,113.64
2012,7,116.91
2011,7,118.21
2010,7,114.49
2009,7,123.09
2020,8,131.76
2019,8,131.69
2018,8,129.01
2017,8,128.8
2016,8,150.48
2015,8,149.71
2014,8,153.14
2013,8,150
2012,8,150.53
2011,8,153.1
2010,8,155.37
2009,8,158.62
2020,9,106.98
2019,9,107.45
2018,9,104.79
2017,9,104.6
2016,9,102.41
2015,9,99.61
2014,9,101.93
2013,9,99.52
2012,9,103.52
2011,9,107.21
2010,9,104.12
2009,9,109.85
2020,10,137.01
2019,10,141.33
2018,10,141.04
2017,10,136
2016,10,138.73
2015,10,136.04
2014,10,139.6
2013,10,137.12
2012,10,139.89
2011,10,143.07
2010,10,136.19
2009,10,141.54
2020,11,148.84
2019,11,155.47
2018,11,149.23
2017,11,147.3
2016,11,158.28
2015,11,160.09
2014,11,163.01
2013,11,158.41
2012,11,160.72
2011,11,162.22
2010,11,164.02
2009,11,172.39
2020,12,143.41
2019,12,149.3
2018,12,146.72
2017,12,146.6
2016,12,153.37
2015,12,147
2014,12,151.1
2013,12,147.89
2012,12,151.04
2011,12,154.96
2010,12,153.85
2009,12,157.61
2020,13,178.72
2019,13,187.9
2018,13,181.45
2017,13,182.8
2016,13,92.8
2015,13,92.57
2014,13,94.34
2013,13,91.42
2012,13,94.78
2011,13,99.66
2010,13,92.15
2009,13,95.34
2020,14,150.4
2019,14,152.76
2018,14,150.45
2017,14,150.2
2016,14,220.48
2015,14,220.57
2014,14,225.86
2013,14,221.13
2012,14,226.63
2011,14,231.54
2010,14,218.46
2009,14,226.14
2020,15,117.22
2019,15,115.82
2018,15,114.02
2017,15,114.5
2016,15,94.8
2015,15,92.89
2014,15,95.52
2013,15,93.04
2012,15,93.95
2011,15,97.32
2010,15,95.37
2009,15,99.1
2020,16,119.97
2019,16,120.48
2018,16,119.42
2017,16,120.6
2016,16,109.69
2015,16,105.69
2014,16,108.89
2013,16,106.94
2012,16,110.94
2011,16,114.36
2010,16,112.09
2009,16,115.42
2020,17,213.65
2019,17,209.71
2018,17,206.95
2017,17,211.1
2016,17,71.68
2015,17,14.87
2014,17,15.29
2013,17,15.01
2012,17,18.17
2011,17,15.08
2010,17,15.47
2009,17,16.76
2020,18,145.75
2019,18,156.08
2018,18,150.73
2017,18,150.4
2016,18,160.99
2015,18,157.49
2014,18,160.63
2013,18,155.94
2012,18,160.96
2011,18,172.87
2010,18,168.33
2009,18,174.39
2020,19,214.42
2019,19,211.3
2018,19,210.38
2017,19,215
2016,19,168.44
2015,19,162.35
2014,19,165.9
2013,19,159.91
2012,19,164.31
2011,19,173.89
2010,19,187.78
2009,19,193.86
