Year,Value,GeoCode
2024,46.23,
2019,47.12,
2016,46.29,
2010,50.87,
2024,44.14,d1
2019,53.1,d1
2024,37.9,d2
2019,35.3,d2
2024,39.23,d3
2019,50.9,d3
2024,40.98,d4
2019,32.9,d4
2024,50.78,d5
2019,38.6,d5
2024,34.48,d6
2019,47.9,d6
2024,47.69,d7
2019,61.1,d7
2024,54.41,d8
2019,47.2,d8
2024,43.94,d9
2019,64.7,d9
2024,47.3,d10
2019,56.1,d10
2024,51.49,d11
2019,48.8,d11
2024,45.45,d12
2019,30.1,d12
2024,41.32,d13
2019,48.7,d13
2024,50.0,d14
2019,50.4,d14
2024,51.52,d15
2019,27.8,d15
2024,55.04,d16
2019,51.3,d16
2024,40.38,d18
2019,64.1,d18
2024,42.2,d19
2019,58.8,d19
2024,28.72,d171
2019,61.5,d171
2024,28.72,d172
2019,61.5,d172
2024,28.72,d173
2019,61.5,d173
2024,28.72,d174
2019,61.5,d174
